iter	RMSE
1585	0.8620790653
1586	0.8620760619
1587	0.8620757894
1588	0.8620748618
1589	0.8620194298
1590	0.8620164733
1591	0.862016326
1592	0.8620145925
1593	0.8620009582
1594	0.8619988735
1595	0.8619975826
1596	0.8619964777
1597	0.861996154
1598	0.861994518
1599	0.8619924572
1600	0.861990538
1601	0.8619887701
1602	0.8615331855
1603	0.8614909174
1604	0.8614898126
1605	0.8614868168
1606	0.8614865927
1607	0.861484574
1608	0.8614187113
1609	0.8614171791
1610	0.8614054209
1611	0.8614053115
1612	0.8613795494
1613	0.8613770299
1614	0.861357539
1615	0.8612977054
1616	0.8612879268
1617	0.8612526164
1618	0.8612525194
1619	0.8612313068
1620	0.8612312276
1621	0.8612205911
1622	0.8612203363
1623	0.8612126547
1624	0.8612117631
1625	0.8611935015
1626	0.8611913902
1627	0.8607407814
1628	0.8601673803
1629	0.8601648056
1630	0.8601487108
1631	0.8601478678
1632	0.8601461339
1633	0.8599964057
1634	0.8598949743
1635	0.8598881018
1636	0.8598801677
1637	0.8598787219
1638	0.8598786148
1639	0.8598786093
1640	0.8598778792
1641	0.8598700744
1642	0.8598641294
1643	0.8596178607
1644	0.8596122263
1645	0.8596122243
1646	0.8596120531
1647	0.8596099862
1648	0.8596099831
1649	0.8596036576
1650	0.8596036435
1651	0.8596027017
1652	0.8596018185
1653	0.8596011106
1654	0.8595103257
1655	0.8595101943
1656	0.8595094933
1657	0.8595036998
1658	0.8595017814
1659	0.8594882923
1660	0.859487617
1661	0.8594853767
1662	0.859484775
1663	0.8594794176
1664	0.8594788466
1665	0.8591413965
1666	0.8591287935
1667	0.8591004985
1668	0.8590471385
1669	0.8590315734
1670	0.8590033688
1671	0.8589936747
1672	0.8584071275
1673	0.8582598408
1674	0.8582077255
1675	0.8582058899
1676	0.8570700187
1677	0.8570692329
1678	0.8570664442
1679	0.8570287496
1680	0.8569541859
1681	0.8569026387
1682	0.8544990715
1683	0.8544964755
1684	0.8544054726
1685	0.8542958947
1686	0.8542460364
1687	0.854228151
1688	0.8542206979
1689	0.85421924
1690	0.8541863583
1691	0.8541822781
1692	0.8541808177
1693	0.8540238619
1694	0.8535915157
1695	0.8534793571
1696	0.8534310111
1697	0.853426672
1698	0.8534225394
1699	0.8533740948
1700	0.853373537
1701	0.8517358685
1702	0.8517347534
1703	0.8517091207
1704	0.851695355
1705	0.8516872254
1706	0.8516841396
1707	0.8516684233
1708	0.851650132
1709	0.8514843592
1710	0.8514576182
1711	0.8510952375
1712	0.8510881133
1713	0.8510752462
1714	0.8510672455
1715	0.8510474923
1716	0.8510470059
1717	0.8510402494
1718	0.8509732507
1719	0.8509722922
1720	0.8509657125
1721	0.8504661811
1722	0.8504481081
1723	0.8504437118
1724	0.8504308648
1725	0.8504143366
1726	0.8502323094
1727	0.8502207178
1728	0.8501376717
1729	0.8500484728
1730	0.8500451664
1731	0.8500439855
1732	0.8499147553
1733	0.8499080018
1734	0.8499023752
1735	0.8498976945
1736	0.8496728116
1737	0.8496641068
1738	0.8496277727
1739	0.8496270958
1740	0.8496264524
1741	0.8496200764
1742	0.8496186731
1743	0.8495363053
1744	0.8495297118
1745	0.8495279672
1746	0.8495220688
1747	0.8495198637
1748	0.849505543
1749	0.8495050188
1750	0.8495025209
1751	0.84950175
1752	0.8487871705
1753	0.8487857621
1754	0.8487771997
1755	0.8487628742
1756	0.8487605487
1757	0.8487534293
1758	0.8475520323
1759	0.8475511166
1760	0.8475460199
1761	0.8474535638
1762	0.846711206
1763	0.8466805327
1764	0.846653829
1765	0.8465201284
1766	0.8465148283
1767	0.8465125565
1768	0.8464643262
1769	0.8463131065
1770	0.8463068474
1771	0.8463034078
1772	0.8462986131
1773	0.8462981772
1774	0.8462956239
1775	0.8462952408
1776	0.8462943523
1777	0.8461449619
1778	0.8444460274
1779	0.84444161
1780	0.8444413417
1781	0.8444319205
1782	0.8442701141
1783	0.8442694545
1784	0.8442692492
1785	0.8442690241
1786	0.8442688813
1787	0.8442639908
1788	0.8442632363
1789	0.8442531629
1790	0.8441850164
1791	0.8441843528
1792	0.8441837448
1793	0.8441681393
1794	0.8441671304
1795	0.8441269149
1796	0.8441180896
1797	0.8441154329
1798	0.8441144728
1799	0.844109159
1800	0.844108233
1801	0.8441079037
1802	0.8440960958
1803	0.8440956012
1804	0.8440953638
1805	0.8440946055
1806	0.8440893658
1807	0.8440892518
1808	0.8440888366
1809	0.8440887335
1810	0.8440882689
1811	0.8440313399
1812	0.8440232622
1813	0.8440158738
1814	0.8440154288
1815	0.8440150018
1816	0.8440087594
1817	0.844007965
1818	0.8434917596
1819	0.8426707537
1820	0.8426244984
1821	0.8426113992
1822	0.8419306899
1823	0.8419233227
1824	0.838504224
1825	0.8384912611
1826	0.838479463
1827	0.8384791209
1828	0.8384550664
1829	0.8383733955
1830	0.8383682239
1831	0.8383283585
1832	0.8383281309
1833	0.8383272754
1834	0.838326469
1835	0.8383184971
1836	0.8383134829
1837	0.8360499796
1838	0.8360190167
1839	0.8360142913
1840	0.8360139071
1841	0.8360136589
1842	0.8360094538
1843	0.8360058067
1844	0.8358886365
1845	0.835888456
1846	0.8358870805
1847	0.8351182552
1848	0.8351152724
1849	0.8348780557
1850	0.8348778037
1851	0.8348721846
1852	0.8348487388
1853	0.8345842283
1854	0.8345663354
1855	0.8345612939
1856	0.834561028
1857	0.8345421439
1858	0.834529014
1859	0.8345191048
1860	0.8345128422
1861	0.8344815036
1862	0.8344730975
1863	0.8344696729
1864	0.8344688512
1865	0.8344679086
1866	0.8344668923
1867	0.8344662366
1868	0.8344542958
1869	0.8344530283
1870	0.8344424507
1871	0.8344393214
1872	0.8344342839
1873	0.8344335422
1874	0.8343362603
1875	0.8343359893
1876	0.8343334256
1877	0.8342762601
1878	0.8342173299
1879	0.8342163226
1880	0.8342142631
1881	0.8341642441
1882	0.8341204522
1883	0.8341177658
1884	0.83400504
1885	0.8340043498
1886	0.8338340053
1887	0.8337761623
1888	0.8333415806
1889	0.8332825012
1890	0.8331939142
1891	0.8331222688
1892	0.8331191218
1893	0.8321393243
1894	0.8321385785
1895	0.8318967071
1896	0.8315126922
1897	0.8314180573
1898	0.8313757577
1899	0.8313004083
1900	0.8312637208
1901	0.8312611638
1902	0.8312578966
1903	0.8310714628
1904	0.831018485
1905	0.8309908285
1906	0.8309260208
1907	0.8309194784
1908	0.8304854704
1909	0.8304320272
1910	0.8279073082
1911	0.8279002019
1912	0.827897866
1913	0.8278822426
1914	0.8276433213
1915	0.8276412863
1916	0.8276393993
1917	0.8276354173
1918	0.8276247598
1919	0.8276215164
1920	0.8275155561
1921	0.8269000053
1922	0.8268956246
1923	0.8268911282
1924	0.8268489527
1925	0.8267613244
1926	0.8267460666
1927	0.8267426671
1928	0.8267410382
1929	0.8267361634
1930	0.8266605285
1931	0.8266584979
1932	0.8266578385
1933	0.8266408184
1934	0.8266366137
1935	0.8266321372
1936	0.8265097101
1937	0.8265034956
1938	0.8265000716
1939	0.8264958173
1940	0.8264926892
1941	0.8264899274
1942	0.8264876813
1943	0.8264851943
1944	0.8264739637
1945	0.8264514967
1946	0.8264504878
1947	0.8264446747
1948	0.8264204073
1949	0.8264157785
1950	0.8264148134
1951	0.8264128089
1952	0.8264006647
1953	0.8263948326
1954	0.8263914431
1955	0.8263890773
1956	0.8263889871
1957	0.8263877596
1958	0.8263369983
1959	0.8263338837
1960	0.8263149255
1961	0.8263115926
1962	0.8238015339
1963	0.8237122693
1964	0.8236508892
1965	0.8236094432
1966	0.8236059874
1967	0.8235789033
1968	0.8235753546
1969	0.8231550016
1970	0.8231549646
1971	0.8228262903
1972	0.822823844
1973	0.8227130084
1974	0.8226934085
1975	0.8226871529
1976	0.8226527633
1977	0.822652586
1978	0.8219827857
1979	0.8219792157
1980	0.8219766592
1981	0.8219761793
1982	0.821755926
1983	0.821736353
1984	0.8217344103
1985	0.8217339416
1986	0.8217312528
1987	0.8217291459
1988	0.821280049
1989	0.8211899672
1990	0.8211654105
1991	0.821164836
1992	0.8211632966
1993	0.8209237444
1994	0.8209226597
1995	0.8209217774
1996	0.8208756638
1997	0.8207125908
1998	0.8206341869
1999	0.8206340846
2000	0.8206319162
2001	0.8206209962
2002	0.8204690359
2003	0.8204681785
2004	0.8204023717
2005	0.8203986796
2006	0.8203981979
2007	0.8203978059
2008	0.8203977018
2009	0.8203966539
2010	0.820395866
2011	0.8203552861
2012	0.8203530532
2013	0.8203512444
2014	0.8203468464
2015	0.8203427905
2016	0.8203411238
2017	0.8202180923
2018	0.820216561
2019	0.8202159262
2020	0.8202117164
2021	0.8202113201
2022	0.8202107116
2023	0.8202089361
2024	0.8202067831
2025	0.8202051031
2026	0.8202015243
2027	0.820201464
2028	0.8201994611
2029	0.8201980071
2030	0.8201930089
2031	0.820177946
2032	0.820176575
2033	0.8201098365
2034	0.8201084423
2035	0.8201080439
2036	0.8201078066
2037	0.8200518584
2038	0.8200517074
2039	0.8200515803
2040	0.8200502574
2041	0.820050151
2042	0.8200501069
2043	0.8200485155
2044	0.8200465427
2045	0.8200462965
2046	0.8200451026
2047	0.8200450297
2048	0.8200435619
2049	0.8200431846
2050	0.8200413681
2051	0.8200411771
2052	0.8200411207
2053	0.8200246192
2054	0.8200146924
2055	0.8200145219
2056	0.8200072623
2057	0.8200071755
2058	0.8199551778
2059	0.8199548778
2060	0.8199535589
2061	0.8199522885
2062	0.8199512489
2063	0.8199280531
2064	0.8199245393
2065	0.8199244797
2066	0.8199232606
2067	0.8199192797
2068	0.8199036437
2069	0.8199035715
2070	0.8198674581
2071	0.819867225
2072	0.8198659504
2073	0.8198657275
2074	0.8195607101
2075	0.8195606214
2076	0.8191847213
2077	0.8191834273
2078	0.8191831172
2079	0.8191575489
2080	0.8191505698
2081	0.8191504826
2082	0.8191489612
2083	0.8191487964
2084	0.819134218
2085	0.8191156885
2086	0.8191106894
2087	0.8190619201
2088	0.8190426437
2089	0.8190292216
2090	0.81902912
2091	0.8190276753
2092	0.8190261543
2093	0.8190248951
2094	0.8185563679
2095	0.8185561737
2096	0.8185471232
2097	0.8185431709
2098	0.8162875376
2099	0.8162769404
2100	0.816268635
2101	0.8162684719
2102	0.8162558595
2103	0.8162553623
2104	0.8162466614
2105	0.8162070059
2106	0.8162011242
2107	0.8160215063
2108	0.8141381533
2109	0.8141381089
2110	0.8141368736
2111	0.8141368362
2112	0.8141360588
2113	0.8119994606
2114	0.811969948
2115	0.8119687999
2116	0.8119627959
2117	0.8108411422
2118	0.810820349
2119	0.8108184232
2120	0.8108073364
2121	0.8107677469
2122	0.8107655039
2123	0.8104024415
2124	0.8104003271
2125	0.8103995205
2126	0.809512511
2127	0.8095124598
2128	0.8095113408
2129	0.8094039789
2130	0.8094021129
2131	0.8094013938
2132	0.8093709349
2133	0.8093708123
2134	0.8093518144
2135	0.8093427889
2136	0.809342171
2137	0.8089077718
2138	0.8089056398
2139	0.808905553
2140	0.8089053433
2141	0.8080489222
2142	0.8079802143
2143	0.8079793704
2144	0.807977049
2145	0.8079763573
2146	0.8079756739
2147	0.8077815301
2148	0.8077807577
2149	0.8058863145
2150	0.8057535344
2151	0.8043158653
2152	0.8043074774
2153	0.8041642738
2154	0.8041564225
2155	0.8041551452
2156	0.8039717517
2157	0.803971593
2158	0.8039714997
2159	0.8039700882
2160	0.8039679272
2161	0.8039672548
2162	0.8039658299
2163	0.8039639935
2164	0.803963879
2165	0.8039424589
2166	0.8039423292
2167	0.8039348151
2168	0.8039257021
2169	0.8039253541
2170	0.8039251921
2171	0.803731708
2172	0.8036835422
2173	0.8036834399
2174	0.8036656458
2175	0.8036616566
2176	0.8036460803
2177	0.8033733575
2178	0.8033732872
2179	0.803370746
2180	0.803314966
2181	0.8033141802
2182	0.8033139973
2183	0.8033072631
2184	0.8033059442
2185	0.8032944282
2186	0.8023332475
2187	0.8023325001
2188	0.8023310054
2189	0.8023273852
2190	0.8023259282
2191	0.8023254027
2192	0.8023249099
2193	0.8023248341
2194	0.802324723
2195	0.8023214516
2196	0.802299193
2197	0.8022980377
2198	0.8021375643
2199	0.802135354
2200	0.8020946693
2201	0.8020945972
2202	0.8020867255
2203	0.8017783647
2204	0.8017755768
2205	0.8017740441
2206	0.8017728418
2207	0.8017719157
2208	0.8017716682
2209	0.8017700975
2210	0.8017665993
2211	0.8017658876
2212	0.8017629733
2213	0.8017617875
2214	0.8017603283
2215	0.8017602075
2216	0.8017601023
2217	0.8017599304
2218	0.8017598393
2219	0.8017587488
2220	0.8017576835
2221	0.8017269132
2222	0.8001079137
2223	0.800107728
2224	0.8000963358
2225	0.8000853723
2226	0.8000839825
2227	0.7999250521
2228	0.7999189663
2229	0.7991762875
2230	0.7991629517
2231	0.7991618504
2232	0.79916043
2233	0.7991603704
2234	0.7991582689
2235	0.7991568179
2236	0.7991472649
2237	0.7991188469
2238	0.7991185057
2239	0.7990644438
2240	0.7990640478
2241	0.7990636034
2242	0.7989183856
2243	0.7987208891
2244	0.7987192513
2245	0.7986837778
2246	0.7986834022
2247	0.7983130372
2248	0.7983017587
2249	0.798299976
2250	0.798299353
2251	0.7982989123
2252	0.798298318
2253	0.7973877936
2254	0.7973588975
2255	0.797246725
2256	0.7972080704
2257	0.7972023645
2258	0.7971963433
2259	0.7971935255
2260	0.7970279321
2261	0.7970200082
2262	0.7970106519
2263	0.7970014091
2264	0.7969762848
2265	0.7966372235
2266	0.796631105
2267	0.796619589
2268	0.7966194659
2269	0.7963468423
2270	0.79634145
2271	0.7962915049
2272	0.7962869869
2273	0.7944313241
2274	0.7944244227
2275	0.7944232355
2276	0.7944226666
2277	0.7939946634
2278	0.7939944976
2279	0.7939943449
2280	0.7939854204
2281	0.7939801074
2282	0.7939756314
2283	0.7939715516
2284	0.7939313716
2285	0.7939281848
2286	0.7939274058
2287	0.7939272642
2288	0.7939265238
2289	0.7939219783
2290	0.7939189845
2291	0.7939135895
2292	0.7939134573
2293	0.7938061583
2294	0.7938029933
2295	0.7938001076
2296	0.7937482306
2297	0.7937461182
2298	0.7937146528
2299	0.7937039854
2300	0.7937003192
2301	0.7927649766
2302	0.7927644663
2303	0.7927582636
2304	0.7926576761
2305	0.7926085009
2306	0.7926082952
2307	0.7925988574
2308	0.792597969
2309	0.7925970402
2310	0.7925017513
2311	0.7924968393
2312	0.7924965991
2313	0.7924880804
2314	0.792162504
2315	0.791943395
2316	0.7919180299
2317	0.7914214751
2318	0.7912213038
2319	0.7901912493
2320	0.789223154
2321	0.7892194148
2322	0.7889963172
2323	0.7889810359
2324	0.7889807636
2325	0.7889795465
2326	0.7889793921
2327	0.7889717357
2328	0.7889649956
2329	0.7889648532
2330	0.7889646964
2331	0.7889643487
2332	0.7889604781
2333	0.7887263678
2334	0.7886859268
2335	0.7886830043
2336	0.7886822834
2337	0.7886816312
2338	0.788407144
2339	0.786558702
2340	0.7864967839
2341	0.7864910488
2342	0.7864908669
2343	0.7864891213
2344	0.7864884705
2345	0.7864863567
2346	0.7864861653
2347	0.7864860142
2348	0.7861929486
2349	0.7861920276
2350	0.7861912004
2351	0.7861850636
2352	0.7861824276
2353	0.7861815979
2354	0.7857789144
2355	0.7857760399
2356	0.7857728105
2357	0.7855997309
2358	0.7855972539
2359	0.7855956601
2360	0.7854563824
2361	0.7854084529
2362	0.7853975173
2363	0.7853951879
2364	0.78520218
2365	0.7851755742
2366	0.78517358
2367	0.784982194
2368	0.7840510787
2369	0.784050391
2370	0.784041195
2371	0.7840275545
2372	0.7840129752
2373	0.7818634882
2374	0.7818449429
2375	0.7818434333
2376	0.7818425425
2377	0.7818388234
2378	0.7818362856
2379	0.7818054132
2380	0.7810369828
2381	0.7801576859
2382	0.7800203822
2383	0.7800155231
2384	0.7800149296
2385	0.7800106603
2386	0.780008266
2387	0.7800058228
2388	0.7797700384
2389	0.7797667269
2390	0.7797618418
2391	0.7797596517
2392	0.7797590902
2393	0.7797583794
2394	0.779757746
2395	0.7797552107
2396	0.779401924
2397	0.7794009064
2398	0.7793977937
2399	0.7793160278
2400	0.7793135931
2401	0.778408102
2402	0.7783829342
2403	0.7783449851
2404	0.7783403902
2405	0.7783366903
2406	0.7783314082
2407	0.7783299654
2408	0.7783257364
2409	0.7783252535
2410	0.7783193158
2411	0.7783158608
2412	0.7783139891
2413	0.7783119752
2414	0.7783103012
2415	0.7783085044
2416	0.7782283402
2417	0.778227799
2418	0.7782272818
2419	0.7782240575
2420	0.7782224389
2421	0.7782215559
2422	0.7782172053
2423	0.7782166103
2424	0.7782118145
2425	0.7780145061
2426	0.7780130301
2427	0.7778649749
2428	0.7777784046
2429	0.7777782778
2430	0.7777756942
2431	0.7777753101
2432	0.7777485955
2433	0.7777483584
2434	0.7777361675
2435	0.7777238939
2436	0.7777237929
2437	0.7777171084
2438	0.7777087192
2439	0.7777060927
2440	0.777703979
2441	0.7777032089
2442	0.7777030208
2443	0.7776924786
2444	0.7776905202
2445	0.7776838206
2446	0.7776835831
2447	0.7776835643
2448	0.777676751
2449	0.7776752405
2450	0.777671771
2451	0.7776706482
2452	0.7776692664
2453	0.7776676716
2454	0.7776310984
2455	0.7776310371
2456	0.7771512885
2457	0.7771505463
2458	0.7771490818
2459	0.7771483737
2460	0.7771474583
2461	0.7771456678
2462	0.7771440373
2463	0.7771437263
2464	0.7764801124
2465	0.7759015457
2466	0.7759009393
2467	0.7756612173
2468	0.7756273638
2469	0.775102134
2470	0.7750098253
2471	0.7749440837
2472	0.7748743246
2473	0.774850026
2474	0.7747907796
2475	0.7746908016
2476	0.7735597462
2477	0.7735200136
2478	0.7735132483
2479	0.7735129568
2480	0.7734537576
2481	0.773397842
2482	0.7733960044
2483	0.773338369
2484	0.7733372859
2485	0.7733330055
2486	0.773328632
2487	0.7732884867
2488	0.7732863142
2489	0.7732845066
2490	0.7732821095
2491	0.7732807445
2492	0.7732797647
2493	0.7731916951
2494	0.7731889564
2495	0.7731685617
2496	0.7731647283
2497	0.7731328853
2498	0.7731065133
2499	0.7731038737
2500	0.7731019224
2501	0.7730748906
2502	0.7730733232
2503	0.7730728736
2504	0.7730594592
2505	0.7730475342
2506	0.7730342766
2507	0.7730314943
2508	0.7730292203
2509	0.7729638991
2510	0.7728980394
2511	0.7728532121
2512	0.7728306461
2513	0.7727767212
2514	0.7727683169
2515	0.7727523853
2516	0.7727365823
2517	0.772733407
2518	0.7727326405
2519	0.772731973
2520	0.7727313916
2521	0.7727308854
2522	0.772730553
2523	0.7721821892
2524	0.7721817393
2525	0.7721813474
2526	0.7721787348
2527	0.7721777719
2528	0.7721623582
2529	0.7721599717
2530	0.7721429538
2531	0.7721372572
2532	0.7720354295
2533	0.77203353
2534	0.7720315033
2535	0.7716521072
2536	0.7716511879
2537	0.7715872735
2538	0.7715497499
2539	0.7711968229
2540	0.7711932171
2541	0.7711924762
2542	0.7710715418
2543	0.7710711813
2544	0.7710672484
2545	0.7710375905
2546	0.7710354357
2547	0.7710323265
2548	0.7710295014
2549	0.7710152913
2550	0.7710148956
2551	0.7709823773
2552	0.7709450701
2553	0.7709030072
2554	0.7709026335
2555	0.770900061
2556	0.770899231
2557	0.770799599
2558	0.7707988661
2559	0.7707978459
2560	0.7707974664
2561	0.7704316274
2562	0.7703762988
2563	0.7703753312
2564	0.7703529554
2565	0.7703508762
2566	0.7703473224
2567	0.7703451986
2568	0.7703433186
2569	0.7703416703
2570	0.7699819446
2571	0.769980725
2572	0.7699601513
2573	0.7699585376
2574	0.769957029
2575	0.7699534717
2576	0.7699512207
2577	0.7699496814
2578	0.7699463708
2579	0.769945113
2580	0.7698835638
2581	0.7698820549
2582	0.7698045633
2583	0.7698016759
2584	0.7697967597
2585	0.7697964901
2586	0.7697944245
2587	0.7697932424
2588	0.7697738582
2589	0.7697534331
2590	0.7697523164
2591	0.7697520951
2592	0.7697500632
2593	0.7697324431
2594	0.7697172962
2595	0.7697166886
2596	0.7697157692
2597	0.7696508389
2598	0.7696498553
2599	0.769649557
2600	0.7696485199
2601	0.7696477938
2602	0.7696463894
2603	0.7696458665
2604	0.7696444197
2605	0.7696435167
2606	0.7696413421
2607	0.7696398257
2608	0.7696393871
2609	0.7696377869
2610	0.7696375437
2611	0.7696187453
2612	0.7675140502
2613	0.7673400585
2614	0.7673397344
2615	0.767339536
2616	0.7669968835
2617	0.7669941428
2618	0.7669932064
2619	0.7669924267
2620	0.7668997369
2621	0.7668715646
2622	0.7668713156
2623	0.7668322444
2624	0.7668301494
2625	0.7667776731
2626	0.7658374348
2627	0.7656808952
2628	0.7656718386
2629	0.7656630644
2630	0.7656525142
2631	0.7656405509
2632	0.7656363413
2633	0.765634826
2634	0.7656340802
2635	0.7656337098
2636	0.7656334644
2637	0.7654993386
2638	0.764974896
2639	0.7649598808
2640	0.7649541386
2641	0.7646181506
2642	0.7645866904
2643	0.764577056
2644	0.7644439864
2645	0.7642272298
2646	0.7642263584
2647	0.764010038
2648	0.7640079931
2649	0.7635142647
2650	0.7634095463
2651	0.7630986463
2652	0.7629237834
2653	0.7627835332
2654	0.7627209756
2655	0.7627198003
2656	0.762700102
2657	0.7626828058
2658	0.7623855839
2659	0.7623846478
2660	0.7622793885
2661	0.7622643564
2662	0.7618656529
2663	0.7617735612
2664	0.7617715579
2665	0.761757476
2666	0.7617572179
2667	0.7616897519
2668	0.7616604794
2669	0.7610246484
2670	0.7609828454
2671	0.7606583609
2672	0.7606555365
2673	0.7606549501
2674	0.7606513118
2675	0.7605125045
2676	0.7605042703
2677	0.7605041001
2678	0.7605024603
2679	0.7605011122
2680	0.7601859976
2681	0.7601846347
2682	0.7601834953
2683	0.7601834503
2684	0.7601615655
2685	0.7601306455
2686	0.7597980116
2687	0.7597934894
2688	0.7593860953
2689	0.7593852241
2690	0.7593558123
2691	0.7593507678
2692	0.7593280191
2693	0.7593267678
2694	0.7593267362
2695	0.7591009106
2696	0.7590423942
2697	0.7589469159
2698	0.7589450614
2699	0.758928672
2700	0.7588858111
2701	0.758823817
2702	0.7588229573
2703	0.7588228012
2704	0.7588218926
2705	0.7588216049
2706	0.7588208352
2707	0.7588179099
2708	0.7586779581
2709	0.7586358831
2710	0.7574360947
2711	0.7574270049
2712	0.7572433807
2713	0.7572131782
2714	0.7572011029
2715	0.7572009222
2716	0.7572001937
2717	0.757092217
2718	0.7570707889
2719	0.7570633687
2720	0.7570624408
2721	0.7570614055
2722	0.7567879791
2723	0.7567859651
2724	0.7567576184
2725	0.7567316256
2726	0.7565041667
2727	0.7564634513
2728	0.7564624626
2729	0.7562928038
2730	0.7562887524
2731	0.7562799434
2732	0.7562674492
2733	0.7562460688
2734	0.7562445556
2735	0.7560944522
2736	0.7559730183
2737	0.7559723841
2738	0.7559636595
2739	0.7559578001
2740	0.7558756278
2741	0.7558744519
2742	0.7558736747
2743	0.7553792505
2744	0.7553526404
2745	0.7553484602
2746	0.7553140624
2747	0.7552953289
2748	0.7547958014
2749	0.7547954711
2750	0.7547947688
2751	0.7547945045
2752	0.7547934554
2753	0.7547924375
2754	0.7547907998
2755	0.7547600264
2756	0.7547510095
2757	0.7547505757
2758	0.7547504803
2759	0.754749809
2760	0.7547299154
2761	0.7545737893
2762	0.754527365
2763	0.7545259795
2764	0.7545247202
2765	0.7545243405
2766	0.7545232235
2767	0.7545221124
2768	0.7545211845
2769	0.7545204896
2770	0.754519531
2771	0.7545189379
2772	0.7545182884
2773	0.7545175174
2774	0.7545160491
2775	0.7545152078
2776	0.7545145767
2777	0.7545141888
2778	0.7545131581
2779	0.7545128928
2780	0.7545122822
2781	0.7545114156
2782	0.7544930486
2783	0.7544924829
2784	0.7544855896
2785	0.7544849577
2786	0.7542494805
2787	0.7541862001
2788	0.7541850608
2789	0.7541602032
2790	0.7541591462
2791	0.7541589596
2792	0.7540685512
2793	0.7540679165
2794	0.7540676509
2795	0.7540617166
2796	0.7540615601
2797	0.7540554523
2798	0.7540553007
2799	0.7540547457
2800	0.7540542277
2801	0.7540534524
2802	0.754052772
2803	0.7540302757
2804	0.7521565994
2805	0.751834076
2806	0.7518111202
2807	0.750290138
2808	0.750122584
2809	0.7498754812
2810	0.7498091164
2811	0.749805477
2812	0.7498041114
2813	0.7498039525
2814	0.7469405179
2815	0.7469180184
2816	0.7469156975
2817	0.7468499437
2818	0.7467802599
2819	0.7440184332
2820	0.7420225609
2821	0.741981955
2822	0.741943072
2823	0.7419175394
2824	0.7417812887
2825	0.741778068
2826	0.7417760771
2827	0.741732819
2828	0.7417260771
2829	0.7416982231
2830	0.7416524804
2831	0.7415646639
2832	0.7415405064
2833	0.7415242912
2834	0.7411623865
2835	0.7411614216
2836	0.7411313549
2837	0.7411191556
2838	0.741118088
2839	0.7410954973
2840	0.740856005
2841	0.7408261953
2842	0.7407041644
2843	0.7406552488
2844	0.7406018802
2845	0.7405933289
2846	0.7405681667
2847	0.7404955901
2848	0.7404483903
2849	0.7404175281
2850	0.7404014003
2851	0.7403923408
2852	0.7387198425
2853	0.7387182321
2854	0.738647102
2855	0.7386443242
2856	0.7386431132
2857	0.7386241903
2858	0.7381876704
2859	0.7364146851
2860	0.73551483
2861	0.7355141434
2862	0.7355064849
2863	0.7351620554
2864	0.7351464756
2865	0.7351425769
2866	0.7336819196
2867	0.7336712767
2868	0.7335939487
2869	0.7334392887
2870	0.7329684492
2871	0.7329588427
2872	0.7329316623
2873	0.7329312635
2874	0.7327876416
2875	0.7327835258
2876	0.7327827393
2877	0.7327787273
2878	0.7327338971
2879	0.7326531556
2880	0.7326515635
2881	0.7326498543
2882	0.7319092543
2883	0.7318738876
2884	0.7318563214
2885	0.7318522806
2886	0.7318511415
2887	0.7318391411
2888	0.7317111187
2889	0.7316958337
2890	0.7316366441
2891	0.7316115044
2892	0.7315697102
2893	0.7315155171
2894	0.7315047984
2895	0.7314936719
2896	0.7314435972
2897	0.7313922612
2898	0.7313887491
2899	0.7313871623
2900	0.7313868588
2901	0.7312874133
2902	0.7312541206
2903	0.7312241878
2904	0.7312213747
2905	0.7312006536
2906	0.7311679038
2907	0.7311659654
2908	0.7311639786
2909	0.731161333
2910	0.7311323656
2911	0.73112941
2912	0.7311273094
2913	0.7311226619
2914	0.7311203637
2915	0.7311186105
2916	0.731109202
2917	0.7311075741
2918	0.7311051055
2919	0.7310564013
2920	0.7310303994
2921	0.73092482
2922	0.7309145442
2923	0.7308144902
2924	0.7308096283
2925	0.7307875248
2926	0.7307829568
2927	0.7307629404
2928	0.7306922966
2929	0.7306890143
2930	0.7306301682
2931	0.7306284321
2932	0.7306174765
2933	0.7306078485
2934	0.7306048444
2935	0.7305984571
2936	0.7305106879
2937	0.7305030405
2938	0.7305025408
2939	0.7304993422
2940	0.7304982743
2941	0.7304981385
2942	0.7304598149
2943	0.7304566325
2944	0.7304535434
2945	0.7304471119
2946	0.7304089036
2947	0.7304012546
2948	0.730399261
2949	0.7303886141
2950	0.7303858984
2951	0.7303705021
2952	0.7302439465
2953	0.7302330053
2954	0.7302128157
2955	0.7302121797
2956	0.7299776872
2957	0.7299753741
2958	0.7299255499
2959	0.7299250693
2960	0.7298930378
2961	0.7298671277
2962	0.7298273546
2963	0.7298269864
2964	0.7298252068
2965	0.7285595043
2966	0.7285580476
2967	0.7285555782
2968	0.7285518487
2969	0.7285498188
2970	0.7285463266
2971	0.728506066
2972	0.728506015
2973	0.7284338748
2974	0.728425743
2975	0.7282745308
2976	0.7282732939
2977	0.7282334918
2978	0.7282331368
2979	0.7282240059
2980	0.7281404496
2981	0.7280219496
2982	0.7280216314
2983	0.7279894872
2984	0.727985854
2985	0.7279581248
2986	0.727932008
2987	0.7279309942
2988	0.7278609383
2989	0.7278607982
2990	0.7278520579
2991	0.7278519895
2992	0.7278518931
2993	0.7278518093
2994	0.7278511955
2995	0.727851085
2996	0.7278498312
2997	0.7278497342
